48.,PRODIGIOUS,pruh-DIJ-us,"Enormous, huge, tremendous, immense; extraordinary in size, extent, force, or degree.
Synonyms: mammoth, monumental, colossal, gargantuan, elephantine (EL-uh-FAN-tin, EL-uh-FAN-teen, or EL-uh-FAN-tyn, in order of preference), herculean (hur-KYOOlee-in or HUR-kyoo-LEE-in), Brobdingnagian (BRAHB-ding-NAG-ee-in; antonym: Lilliputian). The last four synonyms listed are discussed in detail.
Etymology and related word: Latin prodigiosus, strange, wonderful, marvelous, from prodigium, an omen, portent, sign. From the same source comes prodigy, a person of marvelous talent or wonderful ahilitv.","

",
49.,IDIOSYNCRASY,ID-ee-oh-SIN-kruh-see,"A peculiarity; distinctive characteristic of a person or group; an identifying trait or mannerism.
N.B. This lesson distinguished the synonyms idiosyncrasy, eccentricity, and quirk, which designate behavior that is peculiar or distinctive.
Corresponding adjective: idiosyncratic, peculiar, distinctive, odd.","

",
50.,APPROBATION,AP-roh-BAY-shin,"Approval, acceptance; especially, official approval or authorization.
Synonyms: commendation, endorsement, sanction, ratification, acclamation.
Antonyms: rejection, opposition, disapprobation, renunciation, repudiation, disavowal, abjuration.
Etymology: Latin approbare, to approve.","

",
1.,LEGERDEMAIN,LEJ-ur-duh-MAYN,"Sleight of hand; a cleverly executed trick or deception.
Synonyms: magic, prestidigitation, thaumaturgy.
Etymology and usage: Legerdemain comes from a Middle French phrase ""light of hand."" Today the word may refer specifically to adroitness with the hands, as in performing magic tricks; to any display of clever skill and adroitness; or a cleverly executed trick or deception. Spelling tip: There is no e at the end of legerdemain.","

",
2.,PUERILE,PYOOR-ul or PYOO-ur-ul,"Childish, immature; hence, foolish, silly. Etymology: Latin puerilis, youthful, from puer, a child.
Synonyms: (""childish or immature"") infantile, juvenile; (""foolish or silly"") inane; frivolous, asinine, fatuous, sophomoric, callow (Level 4, Word 30).
Corresponding nouns: puerilism, a psychiatric term for the abnormal appearance of childish behavior in an adult; puerility, childishness, immaturity, or in civil law, the status of a child between infancy and puberty.","

",
3.,COMPLICITY,kuhm-PLIS-i-tee,"Conspiracy, partnership in wrongdoing, criminal participation, direct association in guilt, the state of being an accomplice.
N.B. This discussion distinguishes the words conspiracy, confederacy, collusion, and complicity, all of which refer to partnership or participation in disreputable or illegal activities. It also explores a usage problem concerning the words connivance, feigning ignorance of wrong doing, and connive, to feign ignorance of wrong doing.
Etymology and related words: Latin complicare, to fold up or fold together, the source also of the words complicate and accomplice.","

",
4.,TRANSMUTE,tranz-MYOOT,"To transform; specifically, to change from one nature, form, or substance into another, especially to a higher, better, or more refined one. Etymology: Prefix trans-, ""across"" or ""beyond,"" and Latin mutare, to change. Literally, transmute means ""to change across the board"" or ""to change something beyond what it is.""
",5.,5.
5.,ABSTRUSE,ab-STROOS,"Difficult to understand, hard to grasp mentally, deep, profound, incomprehensible, unfathomable.
Synonyms: inscrutable (Level 3, Word 48), esoteric (Level 5, Word 29), occult, cryptic, enigmatic, arcane, recondite, acroamatic.
Antonyms: manifest, discernible (Level 3, Word 32), lucid (Level 3, Word 45), perspicuous.","

",
6.,EDIFY,ED-i-fy,"To instruct, improve, teach, enlighten; especially, to instruct or improve intellectually, morally, or spiritually.
Corresponding noun: edification, enlightenment; intellectual, moral, or spiritual improvement.
Usage tip: Except when used humorously, the phrase ""for your edification"" should probably be avoided; it has become cliché and often has a condescending overtone.","

",
7.,SUPERCILIOUS,SOO-pur-SIL-ee-us,"Haughty, proud, scornful, contemptuous, disdainful.
Etymology: Latin super-, over, above, and cilium, eyebrow; by derivation it means with raised eyebrows.","

",
8.,DISSEMBLE,di-SEM-buul,"To disguise; conceal under a false appearance; speak or behave hypocritically; cover up the facts or one's true feelings or motives; mask under a pretense or deceptive manner.
Synonyms: feign, affect, simulate, camouflage, equivocate, prevaricate.","

",
9.,VACUOUS,VAK-yoo-us,"Empty, vacant; devoid of substance, interest, intelligence, expression, or meaning.
Synonyms: blank, unintelligent, shallow, stupid, senseless, inane, fatuous.
Corresponding noun: vacuity, emptiness, an absence of matter or intellectual content.
Etymology: Latin vacuus, empty.
Usage tip: Vacuous is not used where the words empty or vacant would be appropriate: an empty box or a vacant apartment cannot be described as vacuous. Vacuous usually applies to a figurative lack of content, meaning, or interest: vacuous eyes, a vacuous discussion, a vacuous mind, a vacuous remark, a vacuous proposal.","

",
10.,CAPACIOUS,kuh-PAY-shus,"Roomy, spacious, ample, able to contain or hold a great deal.
Synonyms: When used literally, capacious is a synonym of spacious and roomy: a capacious house; their capacious office. When used figuratively, capacious is a synonym of broad and comprehensive: a capacious intellect; a capacious view; a capacious treatment of a subject.","

",
11.,MNEMONIC,ne-MAHN-ik,"Helping or pertaining to the memory, assisting or improving the ability to recall.
Etymology and related words: Mnemonic comes from a Greek verb to remember, and by derivation means ""mindful."" In Greek mythology, Mnemosyne was the goddess of memory and the mother of the nine Muses who preside over literature, the arts, and the sciences. A mnemonic device is a memory-aid, something that helps one to remember. Mnemonics refers to any technique or system for improving the memory.","

",
12.,SONOROUS,suh-NOR-us or SAHN-uh-rus,"Resonant; deep, full, and rich in sound; having, or capable of producing, a powerful, impressive sound.","

",
13.,ADMONISH,ad-MANN-ish,"To warn or notify of a fault or error, especially in conduct or attitude; to criticize or reprove gently but earnestly.
Synonyms: advise, counsel, caution, apprise, exhort, expostulate.
Corresponding noun: admonishment, a gentle warning or mild criticism.
Etymology: Latin admonere, to warn, remind.","

",
14.,PARADIGM,PAR-uh-dim or PAR-uh-dym,"An example, model, or pattern.
Corresponding Adjective: paradigmatic, exemplary, typical, serving as a model or pattern.","

",
15.,CIRCUITOUS,sur-KYOO-i-tus,"Roundabout, indirect, not straightforward, following a roundabout and often extended course.
Synonyms: devious, meandering, sinuous, tortuous, serpentine, labyrinthine (like a labyrinth or maze).
Etymology: The adjective circuitous is formed by adding the suffix -ous to the noun circuit, a line or route that goes around and returns to where it started.","

",
16.,VINDICATE,VIN-di-kayt,"To clear from blame, free from suspicion of wrongdoing or dishonor; uphold or maintain the truth or innocence of something or someone in the face of criticism or imputations of guilt.
Corresponding noun: vindication.
N.B. This discussion distinguishes the verbs vindicate, exonerate, and acquit, which mean to free from blame.","

",
17.,BUCOLIC,byoo-KAHL-ik,"Rural, rustic, of or pertaining to country life.
Synonyms: pastoral, provincial, agrarian, idyllic, Arcadian.
Antonyms: urban, municipal, civic, metropolitan, cosmopolitan.
Etymology: Latin and Greek words meaning a herdsman, shepherd, ultimately from the Greek bous, an ox.","

",
18.,OSTRACIZE,AHS-truh-syz,"To banish, send into exile, expel from a place; to bar, exclude, or reject from a group or from acceptance by society.
Corresponding noun: ostracism, banishment.
Etymology and related word: Greek ostrakon, a potsherd, piece of broken pottery.
Ostracism and petalism were forms of banishment employed by the ancient Greeks. Ostracism was practiced by the ancient Athenians; citizens would vote by writing the name of the person to be expelled on a potsherd or earthenware tablet, and banishment was for ten years. Petalism was practiced in ancient Syracuse; citizens would write the name of the person to be banished on an olive leaf, and the length of exile was five years.","

",
19.,PLETHORA,PLETH-uh-ruh,"An excess, surplus, overabundance, oversupply.
Synonyms: superabundance, profusion, superfluity, surfeit (Level 8, Word 49).
Antonyms: scarcity, insufficiency, dearth (Level 3, Word 12), paucity (Level 10, Word
2).
Etymology: Greek plethein, to be full.
Corresponding adjective: plethoric.
Pronunciation tip: Plethora is sometimes mispronounced ple-THOR-uh. Dictionaries do not recognize ple-THOR-uh. Be sure to stress the first syllable: PLETH-uh-ruh.","

",
20.,PROCLIVITY,pro-KLIV-i-tee,"An inclination, liking, leaning; a strong natural bent or tendency, often toward something disagreeable, objectionable, or wicked.
Synonyms: partiality, penchant (Level 3, Word 9), predisposition, predilection (Level 8, Word 42), propensity.","

",
21.,COMMENSURATE,kuh-MEN-shur-it,"Proportionate, corresponding in amount, measure, or degree; also, equal, of the same size or extent.","

",
22.,INCESSANT,in-SES-int,"Constant, uninterrupted, continuous, unceasing.
Etymology: Incessant combines the privative prefix in-, not, and the Latin cessare, to stop, cease.
Synonyms: interminable, relentless, unremitting, continuous.
Antonyms: occasional, irregular, intermittent, incidental, sporadic, fitful, erratic.
N.B. This discussion distinguishes the words continuous and continual, which are often confused and misused. Continual means happening again and again at short intervals: continual reminders, continual attempts, continual laughter, the continual ringing of the telephone. Continuous means uninterrupted or unbroken: continuous noise, continuous rain, a continuous effort, the continuous rotation of the earth. This discussion also distinguishes continuous and incessant, which are close synonyms.","

",
23.,SYCOPHANT,SIK-uh-fint,"A flatterer, parasite, toady, fawning follower, hanger-on.
N.B. This discussion explores the curious (and still uncertain) history of the word toady and sycophant.
Corresponding adjective: sycophantic (SIK-uh-FAN-tik).","

",
24.,TANGENTIAL,tan-JEN-shul,"Not closely related, only slightly connected, digressive, divergent.
Related word: tangent, (geometry) a line that touches a curve but does not intersect it; the phrase to go off on a tangent means to make an abrupt change of course (usually in speech), diverge, digress.","

",
25.,TENABLE,TEN-uh-buul,"Defensible, reasonable; able to be defended, maintained, or upheld (as, a tenable law, a tenable reason).
Etymology: Latin tenere, to hold, grasp.
Related words: tenaculum, a pointed, hooked instrument used in surgery for lifting and holding parts, such as blood vessels; tenacious, holding firmly (a tenacious grip, a tenacious memory).
Antonym: untenable, indefensible.","

",
